,drug,cell_line,IC50,OncotreeCode,prediction
487,Entospletinib,HS683,3.028498,ODG,3.392126
488,Epirubicin,HS683,-1.006833,ODG,-0.850649
489,Erlotinib,HS683,3.676302,ODG,3.653822
490,Foretinib,HS683,0.443486,ODG,0.53685
491,Fulvestrant,HS683,3.104833,ODG,3.867501
492,GDC0810,HS683,5.360414,ODG,5.396016
493,GNE-317,HS683,0.932149,ODG,0.813596
494,GSK1904529A,HS683,2.871771,ODG,4.401126
495,GSK2578215A,HS683,4.929361,ODG,5.403643
496,GSK2606414,HS683,5.355072,ODG,4.096214
497,GSK269962A,HS683,3.364334,ODG,2.461605
498,GSK343,HS683,3.004291,ODG,3.532066
499,GSK591,HS683,2.823809,ODG,4.700657
500,GW441756,HS683,3.693722,ODG,3.433107
501,Gefitinib,HS683,1.762927,ODG,3.659974
502,Gemcitabine,HS683,-2.180494,ODG,-1.819465
503,I-BET-762,HS683,2.540406,ODG,3.676117
504,I-BRD9,HS683,4.927655,ODG,4.829213
505,IOX2,HS683,1.851834,ODG,2.300405
506,IWP-2,HS683,2.992702,ODG,2.969384
507,Ibrutinib,HS683,3.70378,ODG,5.164158
508,Ipatasertib,HS683,3.367751,ODG,3.783012
509,Irinotecan,HS683,1.121359,ODG,2.510176
510,JNK Inhibitor VIII,HS683,4.580307,ODG,5.43335
511,JQ1,HS683,1.064268,ODG,2.142809
512,KRAS (G12C) Inhibitor-12,HS683,3.728879,ODG,4.97682
513,KU-55933,HS683,5.407876,ODG,5.256851
514,LCL161,HS683,4.995362,ODG,5.163643
515,LGK974,HS683,5.407876,ODG,4.861905
516,LJI308,HS683,5.371724,ODG,5.285313
517,LY2109761,HS683,4.606183,ODG,5.233377
518,Lapatinib,HS683,2.248653,ODG,2.958606
519,Leflunomide,HS683,4.910055,ODG,5.329241
520,Lenalidomide,HS683,5.402591,ODG,5.647748
521,Lestaurtinib,HS683,1.092813,ODG,0.001994
522,Linsitinib,HS683,5.407876,ODG,4.693393
523,Luminespib,HS683,-3.7993,ODG,-2.736781
524,MG-132,HS683,-1.311411,ODG,-1.360063
525,MIRA-1,HS683,5.361178,ODG,6.018039
526,MK-1775,HS683,0.10599,ODG,0.64952
527,MK-2206,HS683,2.495151,ODG,2.926575
528,MK-8776,HS683,3.853481,ODG,2.981819
529,ML323,HS683,3.980759,ODG,5.133106
530,MN-64,HS683,4.128636,ODG,4.914383
531,Methotrexate,HS683,2.698468,ODG,2.160078
532,Mirin,HS683,5.066217,ODG,4.787076
533,Motesanib,HS683,4.571347,ODG,6.035353
534,NU7441,HS683,2.122872,ODG,2.96017
535,NVP-ADW742,HS683,5.390269,ODG,2.772758
536,Navitoclax,HS683,2.460141,ODG,2.548098
537,Nilotinib,HS683,1.583063,ODG,3.90051
538,Niraparib,HS683,4.854181,ODG,4.204783
539,Nutlin-3a (-),HS683,3.20818,ODG,4.899392
540,OF-1,HS683,4.187626,ODG,4.542472
541,OSI-027,HS683,4.706879,ODG,2.912762
542,OTX015,HS683,1.171831,ODG,3.037828
543,Olaparib,HS683,4.609937,ODG,4.677742
544,Osimertinib,HS683,2.291588,ODG,2.375896
545,Oxaliplatin,HS683,4.0952,ODG,5.298306
546,P22077,HS683,5.395332,ODG,5.055782
547,PCI-34051,HS683,4.85562,ODG,4.67406
548,PD0325901,HS683,2.346071,ODG,2.686062
549,PD173074,HS683,3.407522,ODG,3.74552
550,PF-4708671,HS683,3.044541,ODG,4.119663
551,PFI-1,HS683,4.516904,ODG,4.299817
552,PFI3,HS683,5.352373,ODG,5.624863
553,PLX-4720,HS683,2.49465,ODG,4.428771
554,PRIMA-1MET,HS683,3.125516,ODG,4.764419
555,PRT062607,HS683,2.05862,ODG,3.146359
556,Paclitaxel,HS683,-5.545748,ODG,-2.94946
557,Palbociclib,HS683,1.992043,ODG,3.933687
558,Pevonedistat,HS683,1.260985,ODG,1.654081
559,Picolinici-acid,HS683,5.400689,ODG,5.276237
560,Pictilisib,HS683,0.624898,ODG,1.799971
561,Piperlongumine,HS683,2.808776,ODG,2.246966
562,Pyridostatin,HS683,5.092584,ODG,3.476656
563,RO-3306,HS683,2.083151,ODG,3.156977
564,RVX-208,HS683,3.297922,ODG,4.850029
565,Rapamycin,HS683,-2.784605,ODG,-2.416723
566,Refametinib,HS683,2.0744,ODG,3.448133
567,Ribociclib,HS683,1.892446,ODG,4.062777
568,Rucaparib,HS683,4.586013,ODG,3.952602
569,Ruxolitinib,HS683,5.381064,ODG,5.045623
570,SB216763,HS683,4.555135,ODG,5.340479
571,SB505124,HS683,3.118961,ODG,4.549968
572,SB590885,HS683,4.63112,ODG,5.433836
573,SCH772984,HS683,3.218811,ODG,3.663795
574,SGC0946,HS683,2.295399,ODG,2.427351
575,SL0101,HS683,5.174191,ODG,4.882393
576,SN-38,HS683,-3.919712,ODG,-4.060301
577,Sabutoclax,HS683,-0.274768,ODG,-0.170114
578,Sapitinib,HS683,4.426975,ODG,4.254435
579,Savolitinib,HS683,2.940371,ODG,2.737625
580,Selumetinib,HS683,3.974274,ODG,4.609673
581,Sepantronium bromide,HS683,-4.917953,ODG,-4.203732
582,Serdemetan,HS683,2.323809,ODG,4.071305
583,Sorafenib,HS683,2.555975,ODG,2.658867
584,Staurosporine,HS683,-4.728269,ODG,-3.070237
585,Talazoparib,HS683,1.588722,ODG,3.509258
586,Tamoxifen,HS683,5.406986,ODG,3.893641
587,Tanespimycin,HS683,-1.900384,ODG,-0.357555
588,Taselisib,HS683,1.332829,ODG,2.161905
589,Telomerase Inhibitor IX,HS683,0.249957,ODG,0.606442
590,Temozolomide,HS683,6.14968,ODG,7.098175
591,Temsirolimus,HS683,-0.633183,ODG,0.933242
592,Tozasertib,HS683,0.238427,ODG,1.944559
593,Trametinib,HS683,0.506089,ODG,1.618439
594,Tretinoin,HS683,4.668367,ODG,5.113032
595,Ulixertinib,HS683,4.863257,ODG,3.409328
596,Uprosertib,HS683,3.302316,ODG,3.232715
597,VE-822,HS683,3.413895,ODG,3.962913
598,VE821,HS683,3.893163,ODG,4.360358
599,VX-11e,HS683,2.060618,ODG,3.358531
600,Veliparib,HS683,5.108451,ODG,5.382203
601,Venetoclax,HS683,2.981114,ODG,2.968977
602,Vinorelbine,HS683,-4.333169,ODG,-3.268188
603,Vismodegib,HS683,4.292992,ODG,5.291254
604,Vorinostat,HS683,1.16701,ODG,1.87396
605,WEHI-539,HS683,5.124424,ODG,4.145776
606,WIKI4,HS683,4.077368,ODG,3.615159
607,WZ4003,HS683,5.407876,ODG,4.215687
608,Wee1 Inhibitor,HS683,0.845335,ODG,1.798191
609,Wnt-C59,HS683,4.56623,ODG,4.871041
610,XAV939,HS683,3.041372,ODG,4.432406
611,YK-4-279,HS683,0.591028,ODG,1.934987
612,ZM447439,HS683,1.91915,ODG,2.421908
613,5-Fluorouracil,PC3,4.512739,PRAD,5.115562
614,5-azacytidine,PC3,2.905953,PRAD,3.346828
615,A-366,PC3,5.37943,PRAD,4.97194
616,ABT737,PC3,1.967749,PRAD,2.894231
617,AGI-5198,PC3,4.179094,PRAD,4.938067
618,AGI-6780,PC3,5.091232,PRAD,4.604751
619,AGK2,PC3,3.896088,PRAD,3.280736
620,AMG-319,PC3,5.506138,PRAD,5.228821
621,AT13148,PC3,5.910349,PRAD,3.204897
622,AZ6102,PC3,6.229541,PRAD,3.009129
623,AZ960,PC3,3.150761,PRAD,2.937859
624,AZD1208,PC3,5.016371,PRAD,5.578425
625,AZD1332,PC3,4.471418,PRAD,4.484365
626,AZD2014,PC3,0.919941,PRAD,2.426476
627,AZD3759,PC3,3.476044,PRAD,2.399747
628,AZD4547,PC3,2.883094,PRAD,3.85814
629,AZD5153,PC3,3.167618,PRAD,1.377354
630,AZD5363,PC3,3.621434,PRAD,2.690398
631,AZD5438,PC3,2.977019,PRAD,2.173667
632,AZD5582,PC3,3.366473,PRAD,3.125921
633,AZD5991,PC3,6.488136,PRAD,5.204198
634,AZD6738,PC3,3.157697,PRAD,2.436059
635,AZD7762,PC3,3.072657,PRAD,0.550356
636,AZD8055,PC3,-0.522981,PRAD,-0.380079
637,AZD8186,PC3,2.374988,PRAD,2.847709
638,Acetalax,PC3,3.476804,PRAD,5.401891
639,Afatinib,PC3,3.730268,PRAD,1.475838
640,Afuresertib,PC3,3.126822,PRAD,1.855279
641,Alisertib,PC3,4.905493,PRAD,2.727898
642,Alpelisib,PC3,4.517421,PRAD,3.897027
643,Avagacestat,PC3,6.827091,PRAD,4.824104
644,Axitinib,PC3,3.792514,PRAD,3.957023
645,BI-2536,PC3,1.70343,PRAD,-1.017983
646,BIBR-1532,PC3,4.934058,PRAD,5.343024
647,BMS-345541,PC3,4.408282,PRAD,3.175117
648,BMS-536924,PC3,4.064653,PRAD,2.3447
649,BMS-754807,PC3,3.701624,PRAD,3.710076
650,Bleomycin,PC3,2.246141,PRAD,3.850296
651,Bleomycin (50 uM),PC3,2.409591,PRAD,3.792036
652,Bortezomib,PC3,-3.967802,PRAD,-5.650948
653,Bosutinib,PC3,3.643777,PRAD,2.730442
654,Bromosporine,PC3,4.273686,PRAD,2.664057
655,Buparlisib,PC3,1.273135,PRAD,1.349321
656,CCT007093,PC3,6.631001,PRAD,5.224123
657,CPI-637,PC3,5.13725,PRAD,5.008535
658,CZC24832,PC3,6.322291,PRAD,5.612878
659,Camptothecin,PC3,-1.793144,PRAD,-1.467541
660,Carmustine,PC3,7.219066,PRAD,6.499987
661,Cediranib,PC3,4.21682,PRAD,2.513239
662,Cisplatin,PC3,5.440235,PRAD,4.674617
663,Crizotinib,PC3,5.04262,PRAD,3.296239
664,Cyclophosphamide,PC3,5.5666,PRAD,5.432194
665,Cytarabine,PC3,4.043035,PRAD,2.793328
666,Dabrafenib,PC3,6.023079,PRAD,4.920456
667,Dacarbazine,PC3,7.038539,PRAD,6.105167
668,Dactinomycin,PC3,-2.080795,PRAD,-3.659289
669,Dactolisib,PC3,-1.317272,PRAD,-1.384178
670,Dasatinib,PC3,2.11175,PRAD,-0.553149
671,Dihydrorotenone,PC3,2.264668,PRAD,1.663776
672,Dinaciclib,PC3,-1.687437,PRAD,-3.605785
673,Docetaxel,PC3,-1.868253,PRAD,-4.301503
674,Doramapimod,PC3,6.475618,PRAD,5.517159
675,EHT-1864,PC3,3.864825,PRAD,3.740723
676,EPZ004777,PC3,6.678874,PRAD,5.467326
677,EPZ5676,PC3,7.028133,PRAD,5.782179
678,Elephantin,PC3,3.907471,PRAD,3.971257
679,Entinostat,PC3,3.51951,PRAD,2.149734
680,Entospletinib,PC3,3.386193,PRAD,3.79512
681,Epirubicin,PC3,0.853422,PRAD,-0.486703
682,Erlotinib,PC3,4.738194,PRAD,2.451701
683,Fludarabine,PC3,4.213996,PRAD,5.021294
684,Foretinib,PC3,4.166361,PRAD,1.387575
685,Fulvestrant,PC3,5.048651,PRAD,3.681031
686,GDC0810,PC3,5.815274,PRAD,5.239174
687,GNE-317,PC3,0.383181,PRAD,0.327835
688,GSK-LSD1,PC3,4.334252,PRAD,2.777616
689,GSK1904529A,PC3,5.003864,PRAD,4.622585
690,GSK2110183B,PC3,2.908862,PRAD,2.971925
691,GSK2578215A,PC3,6.681773,PRAD,5.244827
692,GSK2606414,PC3,4.948138,PRAD,3.950011
693,GSK2801,PC3,6.10007,PRAD,5.1216
694,GSK2830371,PC3,6.681773,PRAD,6.00026
695,GSK343,PC3,5.349172,PRAD,3.85801
696,GSK591,PC3,5.41542,PRAD,4.600699
697,GW441756,PC3,2.993594,PRAD,3.560857
698,Gallibiscoquinazole,PC3,3.598641,PRAD,3.189531
699,Gefitinib,PC3,4.956328,PRAD,2.778139
700,Gemcitabine,PC3,0.813087,PRAD,2.310914
701,I-BET-762,PC3,5.892727,PRAD,3.775413
702,I-BRD9,PC3,6.026645,PRAD,4.562137
703,ICL-SIRT078,PC3,5.507766,PRAD,4.224986
704,IWP-2,PC3,4.289735,PRAD,3.032499
705,Ibrutinib,PC3,6.578922,PRAD,3.189884
706,Ipatasertib,PC3,4.589462,PRAD,3.092763
707,Irinotecan,PC3,3.495689,PRAD,3.896042
708,JNK Inhibitor VIII,PC3,6.642512,PRAD,5.440644
709,JQ1,PC3,6.327656,PRAD,2.442482
710,KRAS (G12C) Inhibitor-12,PC3,6.005312,PRAD,5.205206
711,KU-55933,PC3,5.093078,PRAD,5.28878
712,L-Oxonoreleagnine,PC3,4.874333,PRAD,3.593588
713,LCL161,PC3,6.600698,PRAD,5.040627
714,LGK974,PC3,3.905374,PRAD,4.410617
715,LJI308,PC3,6.553428,PRAD,5.116585
716,LMP744,PC3,-0.539873,PRAD,-0.159477
717,LY2109761,PC3,6.59177,PRAD,5.344002
718,Lapatinib,PC3,6.210051,PRAD,1.827873
719,Leflunomide,PC3,5.507547,PRAD,5.272836
720,Lenalidomide,PC3,6.59753,PRAD,5.637511
721,Lestaurtinib,PC3,2.163113,PRAD,0.630285
722,Linsitinib,PC3,5.84437,PRAD,4.490448
723,Luminespib,PC3,-0.14572,PRAD,-2.645813
724,MG-132,PC3,-0.895759,PRAD,-0.993383
725,MIM1,PC3,4.838853,PRAD,4.180491
726,MIRA-1,PC3,7.043742,PRAD,5.766439
727,MK-1775,PC3,2.695191,PRAD,0.892479
728,MK-2206,PC3,3.978799,PRAD,2.920645
729,MK-8776,PC3,5.186212,PRAD,3.402101
730,ML323,PC3,5.19392,PRAD,4.676237
731,MN-64,PC3,5.380295,PRAD,4.91463
732,Methotrexate,PC3,0.256872,PRAD,0.383555
733,Mirin,PC3,5.425578,PRAD,4.760232
734,Mitoxantrone,PC3,0.771258,PRAD,1.782749
735,Motesanib,PC3,6.67489,PRAD,5.93961
736,Mycophenolic acid,PC3,4.419307,PRAD,2.380842
737,N-acetyl cysteine,PC3,10.533632,PRAD,10.872492
738,NU7441,PC3,3.868969,PRAD,3.036697
739,NVP-ADW742,PC3,4.771692,PRAD,3.442898
740,Navitoclax,PC3,3.00518,PRAD,2.996565
741,Nelarabine,PC3,7.37016,PRAD,5.921837
742,Nilotinib,PC3,5.633818,PRAD,3.863611
743,Niraparib,PC3,5.773746,PRAD,4.624955
744,Nutlin-3a (-),PC3,6.757385,PRAD,5.645483
745,OF-1,PC3,6.092495,PRAD,4.154835
746,OSI-027,PC3,4.137062,PRAD,2.406231
747,OTX015,PC3,4.798638,PRAD,2.605382
748,Obatoclax Mesylate,PC3,0.985696,PRAD,0.601995
749,Olaparib,PC3,5.367559,PRAD,5.076762
750,Osimertinib,PC3,2.371079,PRAD,1.632215
751,Oxaliplatin,PC3,7.012569,PRAD,4.677633
752,P22077,PC3,4.823757,PRAD,4.587319
753,PCI-34051,PC3,6.213254,PRAD,4.76363
754,PD0325901,PC3,4.887607,PRAD,-0.112515
755,PD173074,PC3,6.74029,PRAD,4.184896
756,PFI-1,PC3,4.129207,PRAD,4.396955
757,PFI3,PC3,6.506624,PRAD,5.486843
758,PLX-4720,PC3,6.032196,PRAD,3.890048
759,POMHEX,PC3,1.956343,PRAD,2.142582
760,PRIMA-1MET,PC3,7.709167,PRAD,5.026121
761,PRT062607,PC3,3.306526,PRAD,3.353486
762,Paclitaxel,PC3,0.387087,PRAD,-2.773497
763,Palbociclib,PC3,5.916851,PRAD,4.455818
764,Pevonedistat,PC3,0.847873,PRAD,1.364896
765,Picolinici-acid,PC3,6.16428,PRAD,5.376259
766,Pictilisib,PC3,1.433743,PRAD,1.387527
767,Podophyllotoxin bromide,PC3,-0.201223,PRAD,-0.796442
768,Pyridostatin,PC3,5.861832,PRAD,3.836612
769,RO-3306,PC3,6.681773,PRAD,3.863626
770,RVX-208,PC3,6.40617,PRAD,5.272871
771,Rapamycin,PC3,-2.254494,PRAD,-1.841864
772,Refametinib,PC3,4.603684,PRAD,0.664863
773,Remodelin,PC3,4.812578,PRAD,4.605496
774,Ribociclib,PC3,4.848348,PRAD,4.43362
775,Romidepsin,PC3,-4.008465,PRAD,-6.153687
776,Rucaparib,PC3,5.328415,PRAD,4.301904
777,Ruxolitinib,PC3,5.828008,PRAD,5.027062
778,SB216763,PC3,4.318334,PRAD,5.623516
779,SB590885,PC3,5.968562,PRAD,4.854579
780,SCH772984,PC3,6.317321,PRAD,1.947787
781,SGC-CBP30,PC3,4.992915,PRAD,4.341859
782,SGC0946,PC3,2.181186,PRAD,2.39436
783,SN-38,PC3,-2.844376,PRAD,-0.747412
784,Sabutoclax,PC3,0.61349,PRAD,0.199178
785,Sapitinib,PC3,6.279048,PRAD,2.326305
786,Savolitinib,PC3,2.526438,PRAD,3.00662
787,Schweinfurthin A,PC3,2.50863,PRAD,2.485626
788,Selumetinib,PC3,6.02535,PRAD,2.048284
789,Sepantronium bromide,PC3,-6.426491,PRAD,-5.066541
790,Serdemetan,PC3,4.470098,PRAD,3.943434
791,Sinularin,PC3,5.038174,PRAD,3.633801
792,Sorafenib,PC3,3.30736,PRAD,2.852675
793,Staurosporine,PC3,-0.198436,PRAD,-2.632163
794,Talazoparib,PC3,3.878555,PRAD,4.652005
795,Tamoxifen,PC3,5.787562,PRAD,4.061153
796,Tanespimycin,PC3,1.002608,PRAD,0.02855
797,Taselisib,PC3,2.817191,PRAD,1.501553
798,Telomerase Inhibitor IX,PC3,0.89877,PRAD,0.645041
799,Temozolomide,PC3,7.505707,PRAD,6.984844
800,Temsirolimus,PC3,-1.1508,PRAD,1.697324
801,Teniposide,PC3,1.636864,PRAD,0.83912
802,Topotecan,PC3,0.283034,PRAD,0.928942
803,Trametinib,PC3,4.187754,PRAD,-1.007351
804,UMI-77,PC3,2.216411,PRAD,2.778438
805,UNC0379,PC3,5.397335,PRAD,3.957798
806,UNC0638,PC3,5.886088,PRAD,4.540896
807,Ulixertinib,PC3,4.684908,PRAD,2.020505
808,Uprosertib,PC3,3.980525,PRAD,2.491092
809,VE-822,PC3,5.15922,PRAD,3.679543
810,VE821,PC3,5.975491,PRAD,4.290236
811,VX-11e,PC3,5.674114,PRAD,2.448174
812,Veliparib,PC3,6.310099,PRAD,5.394285
813,Venetoclax,PC3,2.35344,PRAD,3.117102
814,Vinblastine,PC3,-2.452108,PRAD,-3.785651
815,Vincristine,PC3,-0.667567,PRAD,-1.697714
816,Vinorelbine,PC3,0.594223,PRAD,-3.23847
817,Vismodegib,PC3,5.93846,PRAD,5.290311
818,Vorinostat,PC3,2.906947,PRAD,1.780579
819,WEHI-539,PC3,4.480021,PRAD,3.913784
820,WIKI4,PC3,3.558983,PRAD,3.802328
821,WZ4003,PC3,5.441993,PRAD,4.378311
822,Wee1 Inhibitor,PC3,4.536739,PRAD,2.039507
823,Wnt-C59,PC3,6.10712,PRAD,4.555491
824,XAV939,PC3,6.298959,PRAD,4.324804
825,YK-4-279,PC3,3.551062,PRAD,2.295629
826,ZM447439,PC3,4.939001,PRAD,2.99193
827,Zoledronate,PC3,4.256422,PRAD,4.105988
828,alpha-lipoic acid,PC3,7.942934,PRAD,7.696386
829,glutathione,PC3,10.493248,PRAD,10.037848
830,5-Fluorouracil,KE37,2.945583,ATLL,2.862847
831,5-azacytidine,KE37,0.38686,ATLL,1.265591
832,A-366,KE37,4.266033,ATLL,3.545178
833,ABT737,KE37,-2.251567,ATLL,-1.219675
834,AGI-5198,KE37,2.863807,ATLL,4.166035
835,AGI-6780,KE37,2.536185,ATLL,2.940647
836,AGK2,KE37,2.729713,ATLL,2.547654
837,AMG-319,KE37,2.746796,ATLL,3.628011
838,AT13148,KE37,2.348962,ATLL,1.921103
839,AZ6102,KE37,1.677073,ATLL,1.707802
840,AZ960,KE37,-0.233994,ATLL,0.531003
841,AZD1208,KE37,4.258174,ATLL,3.675798
842,AZD1332,KE37,4.010641,ATLL,2.686926
843,AZD2014,KE37,2.343524,ATLL,1.669209
844,AZD3759,KE37,1.479409,ATLL,2.28153
845,AZD4547,KE37,1.471096,ATLL,1.386815
846,AZD5153,KE37,-0.692879,ATLL,-0.436522
847,AZD5363,KE37,-1.800595,ATLL,1.895634
848,AZD5438,KE37,0.34394,ATLL,1.076078
849,AZD5582,KE37,-2.191606,ATLL,3.174304
850,AZD5991,KE37,1.426326,ATLL,1.617758
851,AZD6738,KE37,-1.486272,ATLL,0.567118
852,AZD7762,KE37,-3.41299,ATLL,-1.142202
853,AZD8055,KE37,-1.465241,ATLL,-0.434521
854,AZD8186,KE37,2.812849,ATLL,2.665966
855,Acetalax,KE37,5.305051,ATLL,5.300719
856,Afatinib,KE37,-0.014411,ATLL,1.204335
857,Afuresertib,KE37,-1.772302,ATLL,0.748122
858,Alisertib,KE37,-2.435524,ATLL,-1.958343
859,Alpelisib,KE37,2.32793,ATLL,2.40344
860,Avagacestat,KE37,2.937592,ATLL,3.598685
861,Axitinib,KE37,0.459709,ATLL,0.440533
862,BI-2536,KE37,-4.816582,ATLL,-3.754433
863,BIBR-1532,KE37,4.140322,ATLL,4.182436
864,BMS-345541,KE37,1.739168,ATLL,1.771913
865,BMS-536924,KE37,1.907617,ATLL,1.302341
866,BMS-754807,KE37,-0.420713,ATLL,0.270647
867,Bleomycin,KE37,1.991007,ATLL,2.594519
868,Bleomycin (50 uM),KE37,2.231847,ATLL,2.644507
869,Bortezomib,KE37,-6.386557,ATLL,-5.766182
870,Bosutinib,KE37,0.019278,ATLL,-0.587889
871,Bromosporine,KE37,0.930686,ATLL,0.937687
872,Buparlisib,KE37,0.034604,ATLL,0.51526
873,CCT007093,KE37,3.576838,ATLL,4.08204
874,CPI-637,KE37,3.000274,ATLL,2.184699
875,CZC24832,KE37,3.129826,ATLL,4.060015
876,Camptothecin,KE37,-4.885875,ATLL,-5.125175
877,Carmustine,KE37,5.363802,ATLL,5.189252
878,Cediranib,KE37,1.505241,ATLL,1.344724
879,Cisplatin,KE37,0.574585,ATLL,0.936404
880,Crizotinib,KE37,0.524243,ATLL,0.707701
881,Cyclophosphamide,KE37,4.219464,ATLL,4.189487
882,Cytarabine,KE37,-4.639529,ATLL,-1.080264
883,Dabrafenib,KE37,2.66484,ATLL,3.135732
884,Dacarbazine,KE37,3.670657,ATLL,4.579601
885,Dactinomycin,KE37,-5.007165,ATLL,-5.166431
886,Dactolisib,KE37,-3.33889,ATLL,-2.589628
887,Dasatinib,KE37,1.283937,ATLL,0.389807
888,Dihydrorotenone,KE37,-1.233676,ATLL,1.270925
889,Dinaciclib,KE37,-4.102297,ATLL,-3.876799
890,Docetaxel,KE37,-5.332678,ATLL,-5.417802
891,Doramapimod,KE37,4.266033,ATLL,4.365776
892,EHT-1864,KE37,2.186405,ATLL,2.932
893,EPZ004777,KE37,3.674854,ATLL,4.274267
894,EPZ5676,KE37,4.281403,ATLL,4.714016
895,Elephantin,KE37,2.387523,ATLL,2.281938
896,Entinostat,KE37,0.457542,ATLL,0.218544
897,Entospletinib,KE37,3.229669,ATLL,2.576804
898,Epirubicin,KE37,-4.150768,ATLL,-3.266394
899,Erlotinib,KE37,0.778178,ATLL,2.015377
900,Fludarabine,KE37,1.391039,ATLL,1.695384
901,Foretinib,KE37,-0.837189,ATLL,-0.7441
902,Fulvestrant,KE37,2.833494,ATLL,2.605196
903,GDC0810,KE37,4.240806,ATLL,4.372685
904,GNE-317,KE37,-0.404744,ATLL,0.303431
905,GSK-LSD1,KE37,1.846737,ATLL,1.830858
906,GSK1904529A,KE37,2.821246,ATLL,3.643651
907,GSK2110183B,KE37,0.566857,ATLL,1.181207
908,GSK2578215A,KE37,3.847455,ATLL,4.226966
909,GSK2606414,KE37,1.486553,ATLL,2.029799
910,GSK2801,KE37,3.515614,ATLL,3.69807
911,GSK2830371,KE37,2.65417,ATLL,4.097552
912,GSK343,KE37,2.376673,ATLL,2.278322
913,GSK591,KE37,4.048114,ATLL,3.718184
914,GW441756,KE37,2.023196,ATLL,2.611738
915,Gallibiscoquinazole,KE37,1.915214,ATLL,2.203738
916,Gefitinib,KE37,2.230466,ATLL,2.405013
917,Gemcitabine,KE37,-4.807948,ATLL,-4.044217
918,I-BET-762,KE37,1.337828,ATLL,1.014388
919,I-BRD9,KE37,1.964722,ATLL,2.846207
920,ICL-SIRT078,KE37,2.0628,ATLL,2.391362
921,IWP-2,KE37,1.893392,ATLL,2.05219
922,Ibrutinib,KE37,4.266033,ATLL,3.040576
923,Ipatasertib,KE37,-1.128317,ATLL,2.027548
924,Irinotecan,KE37,0.042579,ATLL,0.395166
925,JNK Inhibitor VIII,KE37,4.266033,ATLL,4.533864
926,JQ1,KE37,-1.234658,ATLL,-1.032506
927,KRAS (G12C) Inhibitor-12,KE37,2.333107,ATLL,3.014128
928,KU-55933,KE37,4.257404,ATLL,3.753592
929,L-Oxonoreleagnine,KE37,3.026214,ATLL,2.767037
930,LCL161,KE37,3.310676,ATLL,4.094892
931,LGK974,KE37,2.739331,ATLL,3.213434
932,LJI308,KE37,4.203544,ATLL,4.209187
933,LMP744,KE37,-3.157108,ATLL,-2.758772
934,LY2109761,KE37,4.063761,ATLL,4.179479
935,Lapatinib,KE37,1.710965,ATLL,2.291572
936,Leflunomide,KE37,4.06632,ATLL,3.944621
937,Lenalidomide,KE37,3.036805,ATLL,3.820782
938,Lestaurtinib,KE37,-3.450344,ATLL,-1.69659
939,Linsitinib,KE37,2.941869,ATLL,2.481967
940,Luminespib,KE37,-3.443058,ATLL,-3.560676
941,MG-132,KE37,-2.247179,ATLL,-1.300775
942,MIM1,KE37,0.133751,ATLL,2.533179
943,MIRA-1,KE37,2.296153,ATLL,3.715055
944,MK-1775,KE37,-2.103674,ATLL,-1.002691
945,MK-2206,KE37,-1.333683,ATLL,1.101157
946,MK-8776,KE37,-0.283918,ATLL,0.957692
947,ML323,KE37,2.920895,ATLL,3.335382
948,MN-64,KE37,3.140949,ATLL,3.995412
949,Methotrexate,KE37,-3.515369,ATLL,-2.138802
950,Mirin,KE37,4.010004,ATLL,3.433445
951,Mitoxantrone,KE37,-2.928322,ATLL,-2.571412
952,Motesanib,KE37,3.13036,ATLL,3.968223
953,Mycophenolic acid,KE37,-0.307016,ATLL,0.393794
954,N-acetyl cysteine,KE37,9.550171,ATLL,9.899088
955,NU7441,KE37,1.180455,ATLL,2.066388
956,NVP-ADW742,KE37,1.664984,ATLL,1.285046
957,Navitoclax,KE37,-3.232922,ATLL,-1.816722
958,Nelarabine,KE37,0.617798,ATLL,4.236304
959,Nilotinib,KE37,1.549837,ATLL,0.271796
960,Niraparib,KE37,4.045625,ATLL,1.838813
961,Nutlin-3a (-),KE37,2.876198,ATLL,3.002183
962,OF-1,KE37,2.460824,ATLL,3.423213
963,OSI-027,KE37,1.326038,ATLL,2.282949
964,OTX015,KE37,0.260298,ATLL,-0.191306
965,Obatoclax Mesylate,KE37,-1.947199,ATLL,-0.025634
966,Olaparib,KE37,2.961555,ATLL,2.240136
967,Osimertinib,KE37,0.672014,ATLL,1.376321
968,Oxaliplatin,KE37,1.613913,ATLL,2.28397
969,P22077,KE37,1.882864,ATLL,2.691543
970,PCI-34051,KE37,1.278935,ATLL,3.000518
971,PD0325901,KE37,1.844081,ATLL,1.090525
972,PD173074,KE37,1.31527,ATLL,2.420011
973,PFI-1,KE37,3.025025,ATLL,3.223039
974,PFI3,KE37,4.170037,ATLL,4.352003
975,PLX-4720,KE37,2.272178,ATLL,3.284585
976,POMHEX,KE37,-0.425716,ATLL,0.650356
977,PRIMA-1MET,KE37,2.943369,ATLL,2.567964
978,PRT062607,KE37,2.32414,ATLL,1.91933
979,Paclitaxel,KE37,-4.803887,ATLL,-4.833724
980,Palbociclib,KE37,-0.140494,ATLL,1.643399
981,Pevonedistat,KE37,-1.070497,ATLL,-1.260119
982,Picolinici-acid,KE37,4.063143,ATLL,4.01826
983,Pictilisib,KE37,0.828742,ATLL,0.564989
984,Podophyllotoxin bromide,KE37,-2.085189,ATLL,-1.594725
985,Pyridostatin,KE37,1.490971,ATLL,2.445126
