,drug,cell_line,IC50,OncotreeCode,prediction
486,Entinostat,HS683,2.150579,ODG,2.823267
487,Entospletinib,HS683,3.028498,ODG,4.096289
488,Epirubicin,HS683,-1.006833,ODG,0.371786
489,Erlotinib,HS683,3.676302,ODG,4.097427
490,Foretinib,HS683,0.443486,ODG,0.782206
491,Fulvestrant,HS683,3.104833,ODG,4.097844
492,GDC0810,HS683,5.360414,ODG,5.157032
493,GNE-317,HS683,0.932149,ODG,-0.092155
494,GSK1904529A,HS683,2.871771,ODG,5.047002
495,GSK2578215A,HS683,4.929361,ODG,5.118946
496,GSK2606414,HS683,5.355072,ODG,4.339061
497,GSK269962A,HS683,3.364334,ODG,2.771146
498,GSK343,HS683,3.004291,ODG,4.181744
499,GSK591,HS683,2.823809,ODG,4.853602
500,GW441756,HS683,3.693722,ODG,3.847245
501,Gefitinib,HS683,1.762927,ODG,3.965544
502,Gemcitabine,HS683,-2.180494,ODG,-0.949955
503,I-BET-762,HS683,2.540406,ODG,3.212651
504,I-BRD9,HS683,4.927655,ODG,5.049652
505,IOX2,HS683,1.851834,ODG,3.092773
506,IWP-2,HS683,2.992702,ODG,3.299491
507,Ibrutinib,HS683,3.70378,ODG,5.215491
508,Ipatasertib,HS683,3.367751,ODG,2.901887
509,Irinotecan,HS683,1.121359,ODG,2.627613
510,JNK Inhibitor VIII,HS683,4.580307,ODG,5.628974
511,JQ1,HS683,1.064268,ODG,2.523244
512,KRAS (G12C) Inhibitor-12,HS683,3.728879,ODG,4.999471
513,KU-55933,HS683,5.407876,ODG,5.420843
514,LCL161,HS683,4.995362,ODG,4.846035
515,LGK974,HS683,5.407876,ODG,4.997365
516,LJI308,HS683,5.371724,ODG,5.401784
517,LY2109761,HS683,4.606183,ODG,5.118447
518,Lapatinib,HS683,2.248653,ODG,4.802539
519,Leflunomide,HS683,4.910055,ODG,5.264415
520,Lenalidomide,HS683,5.402591,ODG,5.680117
521,Lestaurtinib,HS683,1.092813,ODG,0.585531
522,Linsitinib,HS683,5.407876,ODG,4.840525
523,Luminespib,HS683,-3.7993,ODG,-2.683113
524,MG-132,HS683,-1.311411,ODG,-1.365581
525,MIRA-1,HS683,5.361178,ODG,5.895492
526,MK-1775,HS683,0.10599,ODG,1.366426
527,MK-2206,HS683,2.495151,ODG,2.490331
528,MK-8776,HS683,3.853481,ODG,3.505634
529,ML323,HS683,3.980759,ODG,5.279286
530,MN-64,HS683,4.128636,ODG,5.200128
531,Methotrexate,HS683,2.698468,ODG,1.970121
532,Mirin,HS683,5.066217,ODG,5.212282
533,Motesanib,HS683,4.571347,ODG,5.667262
534,NU7441,HS683,2.122872,ODG,3.097554
535,NVP-ADW742,HS683,5.390269,ODG,3.532861
536,Navitoclax,HS683,2.460141,ODG,2.869874
537,Nilotinib,HS683,1.583063,ODG,4.647814
538,Niraparib,HS683,4.854181,ODG,4.665538
539,Nutlin-3a (-),HS683,3.20818,ODG,5.542946
540,OF-1,HS683,4.187626,ODG,4.932983
541,OSI-027,HS683,4.706879,ODG,2.408343
542,OTX015,HS683,1.171831,ODG,2.629594
543,Olaparib,HS683,4.609937,ODG,4.510789
544,Osimertinib,HS683,2.291588,ODG,2.320833
545,Oxaliplatin,HS683,4.0952,ODG,4.981876
546,P22077,HS683,5.395332,ODG,5.323075
547,PCI-34051,HS683,4.85562,ODG,4.993116
548,PD0325901,HS683,2.346071,ODG,2.526081
549,PD173074,HS683,3.407522,ODG,3.366663
550,PF-4708671,HS683,3.044541,ODG,3.953844
551,PFI-1,HS683,4.516904,ODG,4.57456
552,PFI3,HS683,5.352373,ODG,5.456383
553,PLX-4720,HS683,2.49465,ODG,4.719835
554,PRIMA-1MET,HS683,3.125516,ODG,4.791569
555,PRT062607,HS683,2.05862,ODG,3.64087
556,Paclitaxel,HS683,-5.545748,ODG,-1.529145
557,Palbociclib,HS683,1.992043,ODG,4.3908
558,Pevonedistat,HS683,1.260985,ODG,1.65865
559,Picolinici-acid,HS683,5.400689,ODG,5.686341
560,Pictilisib,HS683,0.624898,ODG,0.342265
561,Piperlongumine,HS683,2.808776,ODG,2.559628
562,Pyridostatin,HS683,5.092584,ODG,3.675136
563,RO-3306,HS683,2.083151,ODG,3.852959
564,RVX-208,HS683,3.297922,ODG,5.311666
565,Rapamycin,HS683,-2.784605,ODG,-2.119781
566,Refametinib,HS683,2.0744,ODG,3.301112
567,Ribociclib,HS683,1.892446,ODG,4.20102
568,Rucaparib,HS683,4.586013,ODG,4.295918
569,Ruxolitinib,HS683,5.381064,ODG,5.161443
570,SB216763,HS683,4.555135,ODG,5.412358
571,SB505124,HS683,3.118961,ODG,4.061344
572,SB590885,HS683,4.63112,ODG,5.097302
573,SCH772984,HS683,3.218811,ODG,3.999329
574,SGC0946,HS683,2.295399,ODG,2.344869
575,SL0101,HS683,5.174191,ODG,5.306978
576,SN-38,HS683,-3.919712,ODG,-3.183739
577,Sabutoclax,HS683,-0.274768,ODG,0.200244
578,Sapitinib,HS683,4.426975,ODG,4.995204
579,Savolitinib,HS683,2.940371,ODG,2.897344
580,Selumetinib,HS683,3.974274,ODG,4.756516
581,Sepantronium bromide,HS683,-4.917953,ODG,-3.798447
582,Serdemetan,HS683,2.323809,ODG,4.542418
583,Sorafenib,HS683,2.555975,ODG,3.337225
584,Staurosporine,HS683,-4.728269,ODG,-3.962505
585,Talazoparib,HS683,1.588722,ODG,2.740801
586,Tamoxifen,HS683,5.406986,ODG,5.057861
587,Tanespimycin,HS683,-1.900384,ODG,-0.322534
588,Taselisib,HS683,1.332829,ODG,1.049483
589,Telomerase Inhibitor IX,HS683,0.249957,ODG,0.645063
590,Temozolomide,HS683,6.14968,ODG,6.971324
591,Temsirolimus,HS683,-0.633183,ODG,0.826898
592,Tozasertib,HS683,0.238427,ODG,2.566494
593,Trametinib,HS683,0.506089,ODG,1.518815
594,Tretinoin,HS683,4.668367,ODG,5.436128
595,Ulixertinib,HS683,4.863257,ODG,3.367237
596,Uprosertib,HS683,3.302316,ODG,2.043441
597,VE-822,HS683,3.413895,ODG,4.177722
598,VE821,HS683,3.893163,ODG,5.002985
599,VX-11e,HS683,2.060618,ODG,3.49562
600,Veliparib,HS683,5.108451,ODG,5.631762
601,Venetoclax,HS683,2.981114,ODG,3.104589
602,Vinorelbine,HS683,-4.333169,ODG,-2.755383
603,Vismodegib,HS683,4.292992,ODG,5.280795
604,Vorinostat,HS683,1.16701,ODG,2.037026
605,WEHI-539,HS683,5.124424,ODG,4.226733
606,WIKI4,HS683,4.077368,ODG,4.238732
607,WZ4003,HS683,5.407876,ODG,4.580483
608,Wee1 Inhibitor,HS683,0.845335,ODG,2.303636
609,Wnt-C59,HS683,4.56623,ODG,5.144925
610,XAV939,HS683,3.041372,ODG,4.691484
611,YK-4-279,HS683,0.591028,ODG,2.324638
612,ZM447439,HS683,1.91915,ODG,2.817781
613,5-Fluorouracil,PC3,4.512739,PRAD,5.171731
614,5-azacytidine,PC3,2.905953,PRAD,3.936456
615,A-366,PC3,5.37943,PRAD,4.980409
616,ABT737,PC3,1.967749,PRAD,1.554883
617,AGI-5198,PC3,4.179094,PRAD,4.809357
618,AGI-6780,PC3,5.091232,PRAD,4.715421
619,AGK2,PC3,3.896088,PRAD,3.564977
620,AMG-319,PC3,5.506138,PRAD,5.265969
621,AT13148,PC3,5.910349,PRAD,4.688103
622,AZ6102,PC3,6.229541,PRAD,3.317378
623,AZ960,PC3,3.150761,PRAD,2.659797
624,AZD1208,PC3,5.016371,PRAD,5.857065
625,AZD1332,PC3,4.471418,PRAD,4.836953
626,AZD2014,PC3,0.919941,PRAD,2.051775
627,AZD3759,PC3,3.476044,PRAD,2.884293
628,AZD4547,PC3,2.883094,PRAD,4.296756
629,AZD5153,PC3,3.167618,PRAD,2.183552
630,AZD5363,PC3,3.621434,PRAD,3.293252
631,AZD5438,PC3,2.977019,PRAD,3.191131
632,AZD5582,PC3,3.366473,PRAD,2.238496
633,AZD5991,PC3,6.488136,PRAD,4.253696
634,AZD6738,PC3,3.157697,PRAD,2.906753
635,AZD7762,PC3,3.072657,PRAD,0.149573
636,AZD8055,PC3,-0.522981,PRAD,-0.094243
637,AZD8186,PC3,2.374988,PRAD,3.218383
638,Acetalax,PC3,3.476804,PRAD,5.008983
639,Afatinib,PC3,3.730268,PRAD,1.129953
640,Afuresertib,PC3,3.126822,PRAD,2.927666
641,Alisertib,PC3,4.905493,PRAD,3.233863
642,Alpelisib,PC3,4.517421,PRAD,4.180442
643,Avagacestat,PC3,6.827091,PRAD,5.321594
644,Axitinib,PC3,3.792514,PRAD,4.117799
645,BI-2536,PC3,1.70343,PRAD,1.424237
646,BIBR-1532,PC3,4.934058,PRAD,5.430754
647,BMS-345541,PC3,4.408282,PRAD,3.788328
648,BMS-536924,PC3,4.064653,PRAD,2.469241
649,BMS-754807,PC3,3.701624,PRAD,4.399021
650,Bleomycin,PC3,2.246141,PRAD,4.007895
651,Bleomycin (50 uM),PC3,2.409591,PRAD,4.249116
652,Bortezomib,PC3,-3.967802,PRAD,-4.725223
653,Bosutinib,PC3,3.643777,PRAD,3.455122
654,Bromosporine,PC3,4.273686,PRAD,3.049564
655,Buparlisib,PC3,1.273135,PRAD,1.073197
656,CCT007093,PC3,6.631001,PRAD,5.251286
657,CPI-637,PC3,5.13725,PRAD,4.638677
658,CZC24832,PC3,6.322291,PRAD,5.760794
659,Camptothecin,PC3,-1.793144,PRAD,-0.798059
660,Carmustine,PC3,7.219066,PRAD,6.30274
661,Cediranib,PC3,4.21682,PRAD,2.804338
662,Cisplatin,PC3,5.440235,PRAD,4.785036
663,Crizotinib,PC3,5.04262,PRAD,3.975858
664,Cyclophosphamide,PC3,5.5666,PRAD,5.164095
665,Cytarabine,PC3,4.043035,PRAD,3.417919
666,Dabrafenib,PC3,6.023079,PRAD,5.315055
667,Dacarbazine,PC3,7.038539,PRAD,5.832792
668,Dactinomycin,PC3,-2.080795,PRAD,-3.43377
669,Dactolisib,PC3,-1.317272,PRAD,-1.826469
670,Dasatinib,PC3,2.11175,PRAD,0.632777
671,Dihydrorotenone,PC3,2.264668,PRAD,1.848566
672,Dinaciclib,PC3,-1.687437,PRAD,-2.625082
673,Docetaxel,PC3,-1.868253,PRAD,-3.152283
674,Doramapimod,PC3,6.475618,PRAD,5.511117
675,EHT-1864,PC3,3.864825,PRAD,3.809607
676,EPZ004777,PC3,6.678874,PRAD,5.622775
677,EPZ5676,PC3,7.028133,PRAD,5.814836
678,Elephantin,PC3,3.907471,PRAD,4.021699
679,Entinostat,PC3,3.51951,PRAD,2.756702
680,Entospletinib,PC3,3.386193,PRAD,4.258393
681,Epirubicin,PC3,0.853422,PRAD,1.108978
682,Erlotinib,PC3,4.738194,PRAD,2.97554
683,Fludarabine,PC3,4.213996,PRAD,5.177818
684,Foretinib,PC3,4.166361,PRAD,1.687324
685,Fulvestrant,PC3,5.048651,PRAD,3.416652
686,GDC0810,PC3,5.815274,PRAD,5.294303
687,GNE-317,PC3,0.383181,PRAD,0.549145
688,GSK-LSD1,PC3,4.334252,PRAD,2.629089
689,GSK1904529A,PC3,5.003864,PRAD,4.951913
690,GSK2110183B,PC3,2.908862,PRAD,4.347988
691,GSK2578215A,PC3,6.681773,PRAD,4.958398
692,GSK2606414,PC3,4.948138,PRAD,4.172077
693,GSK2801,PC3,6.10007,PRAD,5.204943
694,GSK2830371,PC3,6.681773,PRAD,5.682661
695,GSK343,PC3,5.349172,PRAD,3.473256
696,GSK591,PC3,5.41542,PRAD,4.36996
697,GW441756,PC3,2.993594,PRAD,3.539564
698,Gallibiscoquinazole,PC3,3.598641,PRAD,2.967163
699,Gefitinib,PC3,4.956328,PRAD,2.717158
700,Gemcitabine,PC3,0.813087,PRAD,2.411766
701,I-BET-762,PC3,5.892727,PRAD,4.116654
702,I-BRD9,PC3,6.026645,PRAD,4.824387
703,ICL-SIRT078,PC3,5.507766,PRAD,4.805383
704,IWP-2,PC3,4.289735,PRAD,3.206837
705,Ibrutinib,PC3,6.578922,PRAD,3.849954
706,Ipatasertib,PC3,4.589462,PRAD,3.909794
707,Irinotecan,PC3,3.495689,PRAD,4.088228
708,JNK Inhibitor VIII,PC3,6.642512,PRAD,5.62404
709,JQ1,PC3,6.327656,PRAD,3.441361
710,KRAS (G12C) Inhibitor-12,PC3,6.005312,PRAD,5.034
711,KU-55933,PC3,5.093078,PRAD,5.254796
712,L-Oxonoreleagnine,PC3,4.874333,PRAD,3.587666
713,LCL161,PC3,6.600698,PRAD,4.876506
714,LGK974,PC3,3.905374,PRAD,4.39878
715,LJI308,PC3,6.553428,PRAD,5.329926
716,LMP744,PC3,-0.539873,PRAD,1.505701
717,LY2109761,PC3,6.59177,PRAD,5.467208
718,Lapatinib,PC3,6.210051,PRAD,3.096599
719,Leflunomide,PC3,5.507547,PRAD,5.252714
720,Lenalidomide,PC3,6.59753,PRAD,5.794915
721,Lestaurtinib,PC3,2.163113,PRAD,1.067006
722,Linsitinib,PC3,5.84437,PRAD,4.486617
723,Luminespib,PC3,-0.14572,PRAD,-2.488901
724,MG-132,PC3,-0.895759,PRAD,-1.432508
725,MIM1,PC3,4.838853,PRAD,4.36635
726,MIRA-1,PC3,7.043742,PRAD,5.650092
727,MK-1775,PC3,2.695191,PRAD,1.528522
728,MK-2206,PC3,3.978799,PRAD,3.422183
729,MK-8776,PC3,5.186212,PRAD,4.053633
730,ML323,PC3,5.19392,PRAD,4.798521
731,MN-64,PC3,5.380295,PRAD,4.602187
732,Methotrexate,PC3,0.256872,PRAD,1.273617
733,Mirin,PC3,5.425578,PRAD,5.128922
734,Mitoxantrone,PC3,0.771258,PRAD,2.718248
735,Motesanib,PC3,6.67489,PRAD,5.930949
736,Mycophenolic acid,PC3,4.419307,PRAD,2.675108
737,N-acetyl cysteine,PC3,10.533632,PRAD,10.672348
738,NU7441,PC3,3.868969,PRAD,3.266908
739,NVP-ADW742,PC3,4.771692,PRAD,3.429968
740,Navitoclax,PC3,3.00518,PRAD,1.479233
741,Nelarabine,PC3,7.37016,PRAD,6.446414
742,Nilotinib,PC3,5.633818,PRAD,3.94374
743,Niraparib,PC3,5.773746,PRAD,5.099079
744,Nutlin-3a (-),PC3,6.757385,PRAD,5.829228
745,OF-1,PC3,6.092495,PRAD,4.596611
746,OSI-027,PC3,4.137062,PRAD,2.614091
747,OTX015,PC3,4.798638,PRAD,4.095245
748,Obatoclax Mesylate,PC3,0.985696,PRAD,0.304566
749,Olaparib,PC3,5.367559,PRAD,4.91872
750,Osimertinib,PC3,2.371079,PRAD,1.425798
751,Oxaliplatin,PC3,7.012569,PRAD,5.004287
752,P22077,PC3,4.823757,PRAD,5.175516
753,PCI-34051,PC3,6.213254,PRAD,5.189279
754,PD0325901,PC3,4.887607,PRAD,0.02987
755,PD173074,PC3,6.74029,PRAD,4.531942
756,PFI-1,PC3,4.129207,PRAD,4.730829
757,PFI3,PC3,6.506624,PRAD,5.876181
758,PLX-4720,PC3,6.032196,PRAD,4.876844
759,POMHEX,PC3,1.956343,PRAD,1.974625
760,PRIMA-1MET,PC3,7.709167,PRAD,4.64024
761,PRT062607,PC3,3.306526,PRAD,4.08419
762,Paclitaxel,PC3,0.387087,PRAD,-2.454869
763,Palbociclib,PC3,5.916851,PRAD,4.57005
764,Pevonedistat,PC3,0.847873,PRAD,3.000769
765,Picolinici-acid,PC3,6.16428,PRAD,5.181685
766,Pictilisib,PC3,1.433743,PRAD,0.92698
767,Podophyllotoxin bromide,PC3,-0.201223,PRAD,-0.56521
768,Pyridostatin,PC3,5.861832,PRAD,4.316661
769,RO-3306,PC3,6.681773,PRAD,4.970526
770,RVX-208,PC3,6.40617,PRAD,5.209715
771,Rapamycin,PC3,-2.254494,PRAD,-1.255451
772,Refametinib,PC3,4.603684,PRAD,0.810409
773,Remodelin,PC3,4.812578,PRAD,4.828691
774,Ribociclib,PC3,4.848348,PRAD,4.610859
775,Romidepsin,PC3,-4.008465,PRAD,-5.347628
776,Rucaparib,PC3,5.328415,PRAD,4.560347
777,Ruxolitinib,PC3,5.828008,PRAD,4.977221
778,SB216763,PC3,4.318334,PRAD,5.560368
779,SB590885,PC3,5.968562,PRAD,4.771017
780,SCH772984,PC3,6.317321,PRAD,2.103152
781,SGC-CBP30,PC3,4.992915,PRAD,4.763368
782,SGC0946,PC3,2.181186,PRAD,2.455583
783,SN-38,PC3,-2.844376,PRAD,2.154824
784,Sabutoclax,PC3,0.61349,PRAD,0.598648
785,Sapitinib,PC3,6.279048,PRAD,3.097645
786,Savolitinib,PC3,2.526438,PRAD,3.209379
787,Schweinfurthin A,PC3,2.50863,PRAD,2.530189
788,Selumetinib,PC3,6.02535,PRAD,3.013215
789,Sepantronium bromide,PC3,-6.426491,PRAD,-5.395745
790,Serdemetan,PC3,4.470098,PRAD,4.092177
791,Sinularin,PC3,5.038174,PRAD,3.668811
792,Sorafenib,PC3,3.30736,PRAD,3.173309
793,Staurosporine,PC3,-0.198436,PRAD,-2.790324
794,Talazoparib,PC3,3.878555,PRAD,4.900893
795,Tamoxifen,PC3,5.787562,PRAD,4.249937
796,Tanespimycin,PC3,1.002608,PRAD,0.130548
797,Taselisib,PC3,2.817191,PRAD,2.3941
798,Telomerase Inhibitor IX,PC3,0.89877,PRAD,1.16454
799,Temozolomide,PC3,7.505707,PRAD,6.841575
800,Temsirolimus,PC3,-1.1508,PRAD,1.568344
801,Teniposide,PC3,1.636864,PRAD,2.304782
802,Topotecan,PC3,0.283034,PRAD,2.282109
803,Trametinib,PC3,4.187754,PRAD,-0.817016
804,UMI-77,PC3,2.216411,PRAD,2.878923
805,UNC0379,PC3,5.397335,PRAD,3.676472
806,UNC0638,PC3,5.886088,PRAD,4.683312
807,Ulixertinib,PC3,4.684908,PRAD,2.574209
808,Uprosertib,PC3,3.980525,PRAD,4.287865
809,VE-822,PC3,5.15922,PRAD,3.902738
810,VE821,PC3,5.975491,PRAD,4.858494
811,VX-11e,PC3,5.674114,PRAD,2.721015
812,Veliparib,PC3,6.310099,PRAD,5.641339
813,Venetoclax,PC3,2.35344,PRAD,3.263108
814,Vinblastine,PC3,-2.452108,PRAD,-2.458422
815,Vincristine,PC3,-0.667567,PRAD,-0.582884
816,Vinorelbine,PC3,0.594223,PRAD,-2.682004
817,Vismodegib,PC3,5.93846,PRAD,5.376396
818,Vorinostat,PC3,2.906947,PRAD,1.805392
819,WEHI-539,PC3,4.480021,PRAD,3.391404
820,WIKI4,PC3,3.558983,PRAD,3.735909
821,WZ4003,PC3,5.441993,PRAD,4.775869
822,Wee1 Inhibitor,PC3,4.536739,PRAD,2.241822
823,Wnt-C59,PC3,6.10712,PRAD,4.310227
824,XAV939,PC3,6.298959,PRAD,4.171949
825,YK-4-279,PC3,3.551062,PRAD,3.23362
826,ZM447439,PC3,4.939001,PRAD,3.332074
827,Zoledronate,PC3,4.256422,PRAD,4.343927
828,alpha-lipoic acid,PC3,7.942934,PRAD,7.468637
829,glutathione,PC3,10.493248,PRAD,9.354908
830,5-Fluorouracil,KE37,2.945583,ATLL,1.860296
831,5-azacytidine,KE37,0.38686,ATLL,1.013134
832,A-366,KE37,4.266033,ATLL,3.237734
833,ABT737,KE37,-2.251567,ATLL,-2.187632
834,AGI-5198,KE37,2.863807,ATLL,3.683251
835,AGI-6780,KE37,2.536185,ATLL,2.947453
836,AGK2,KE37,2.729713,ATLL,1.920197
837,AMG-319,KE37,2.746796,ATLL,2.923138
838,AT13148,KE37,2.348962,ATLL,1.021079
839,AZ6102,KE37,1.677073,ATLL,1.741714
840,AZ960,KE37,-0.233994,ATLL,-0.340281
841,AZD1208,KE37,4.258174,ATLL,3.610061
842,AZD1332,KE37,4.010641,ATLL,2.80941
843,AZD2014,KE37,2.343524,ATLL,1.16131
844,AZD3759,KE37,1.479409,ATLL,1.893457
845,AZD4547,KE37,1.471096,ATLL,1.603249
846,AZD5153,KE37,-0.692879,ATLL,-0.099857
847,AZD5363,KE37,-1.800595,ATLL,0.421472
848,AZD5438,KE37,0.34394,ATLL,0.619293
849,AZD5582,KE37,-2.191606,ATLL,-0.029689
850,AZD5991,KE37,1.426326,ATLL,-0.285773
851,AZD6738,KE37,-1.486272,ATLL,0.16944
852,AZD7762,KE37,-3.41299,ATLL,-2.324999
853,AZD8055,KE37,-1.465241,ATLL,-0.525222
854,AZD8186,KE37,2.812849,ATLL,2.029705
855,Acetalax,KE37,5.305051,ATLL,4.205289
856,Afatinib,KE37,-0.014411,ATLL,0.66796
857,Afuresertib,KE37,-1.772302,ATLL,-0.03682
858,Alisertib,KE37,-2.435524,ATLL,-2.415395
859,Alpelisib,KE37,2.32793,ATLL,2.575467
860,Avagacestat,KE37,2.937592,ATLL,3.210161
861,Axitinib,KE37,0.459709,ATLL,0.27317
862,BI-2536,KE37,-4.816582,ATLL,-4.185618
863,BIBR-1532,KE37,4.140322,ATLL,3.560719
864,BMS-345541,KE37,1.739168,ATLL,1.661794
865,BMS-536924,KE37,1.907617,ATLL,1.360082
866,BMS-754807,KE37,-0.420713,ATLL,0.127583
867,Bleomycin,KE37,1.991007,ATLL,1.401366
868,Bleomycin (50 uM),KE37,2.231847,ATLL,1.566484
869,Bortezomib,KE37,-6.386557,ATLL,-5.621212
870,Bosutinib,KE37,0.019278,ATLL,0.620249
871,Bromosporine,KE37,0.930686,ATLL,0.755277
872,Buparlisib,KE37,0.034604,ATLL,0.187296
873,CCT007093,KE37,3.576838,ATLL,4.1981
874,CPI-637,KE37,3.000274,ATLL,1.925942
875,CZC24832,KE37,3.129826,ATLL,3.82046
876,Camptothecin,KE37,-4.885875,ATLL,-4.342198
877,Carmustine,KE37,5.363802,ATLL,4.588143
878,Cediranib,KE37,1.505241,ATLL,1.308633
879,Cisplatin,KE37,0.574585,ATLL,1.07814
880,Crizotinib,KE37,0.524243,ATLL,0.447042
881,Cyclophosphamide,KE37,4.219464,ATLL,3.507791
882,Cytarabine,KE37,-4.639529,ATLL,-2.087479
883,Dabrafenib,KE37,2.66484,ATLL,2.400994
884,Dacarbazine,KE37,3.670657,ATLL,4.181774
885,Dactinomycin,KE37,-5.007165,ATLL,-5.461608
886,Dactolisib,KE37,-3.33889,ATLL,-2.887866
887,Dasatinib,KE37,1.283937,ATLL,-0.861406
888,Dihydrorotenone,KE37,-1.233676,ATLL,0.821424
889,Dinaciclib,KE37,-4.102297,ATLL,-4.092055
890,Docetaxel,KE37,-5.332678,ATLL,-5.579554
891,Doramapimod,KE37,4.266033,ATLL,4.236812
892,EHT-1864,KE37,2.186405,ATLL,2.687646
893,EPZ004777,KE37,3.674854,ATLL,3.032442
894,EPZ5676,KE37,4.281403,ATLL,4.005622
895,Elephantin,KE37,2.387523,ATLL,1.930539
896,Entinostat,KE37,0.457542,ATLL,-0.16545
897,Entospletinib,KE37,3.229669,ATLL,1.995308
898,Epirubicin,KE37,-4.150768,ATLL,-2.871557
899,Erlotinib,KE37,0.778178,ATLL,1.884113
900,Fludarabine,KE37,1.391039,ATLL,1.30415
901,Foretinib,KE37,-0.837189,ATLL,-0.914473
902,Fulvestrant,KE37,2.833494,ATLL,2.536053
903,GDC0810,KE37,4.240806,ATLL,4.202229
904,GNE-317,KE37,-0.404744,ATLL,-0.074934
905,GSK-LSD1,KE37,1.846737,ATLL,1.41463
906,GSK1904529A,KE37,2.821246,ATLL,3.222343
907,GSK2110183B,KE37,0.566857,ATLL,0.428923
908,GSK2578215A,KE37,3.847455,ATLL,3.305275
909,GSK2606414,KE37,1.486553,ATLL,2.047013
910,GSK2801,KE37,3.515614,ATLL,3.640396
911,GSK2830371,KE37,2.65417,ATLL,3.802321
912,GSK343,KE37,2.376673,ATLL,2.242663
913,GSK591,KE37,4.048114,ATLL,3.19615
914,GW441756,KE37,2.023196,ATLL,1.918889
915,Gallibiscoquinazole,KE37,1.915214,ATLL,1.943918
916,Gefitinib,KE37,2.230466,ATLL,2.342609
917,Gemcitabine,KE37,-4.807948,ATLL,-4.42468
918,I-BET-762,KE37,1.337828,ATLL,1.690649
919,I-BRD9,KE37,1.964722,ATLL,2.529935
920,ICL-SIRT078,KE37,2.0628,ATLL,2.2311
921,IWP-2,KE37,1.893392,ATLL,1.949043
922,Ibrutinib,KE37,4.266033,ATLL,1.937092
923,Ipatasertib,KE37,-1.128317,ATLL,1.745934
924,Irinotecan,KE37,0.042579,ATLL,-0.637273
925,JNK Inhibitor VIII,KE37,4.266033,ATLL,4.091772
926,JQ1,KE37,-1.234658,ATLL,-0.477548
927,KRAS (G12C) Inhibitor-12,KE37,2.333107,ATLL,1.85969
928,KU-55933,KE37,4.257404,ATLL,3.572458
929,L-Oxonoreleagnine,KE37,3.026214,ATLL,2.377284
930,LCL161,KE37,3.310676,ATLL,3.909682
931,LGK974,KE37,2.739331,ATLL,3.21466
932,LJI308,KE37,4.203544,ATLL,3.700931
933,LMP744,KE37,-3.157108,ATLL,-2.803852
934,LY2109761,KE37,4.063761,ATLL,3.837895
935,Lapatinib,KE37,1.710965,ATLL,1.60489
936,Leflunomide,KE37,4.06632,ATLL,3.666778
937,Lenalidomide,KE37,3.036805,ATLL,3.722114
938,Lestaurtinib,KE37,-3.450344,ATLL,-2.55951
939,Linsitinib,KE37,2.941869,ATLL,3.023224
940,Luminespib,KE37,-3.443058,ATLL,-4.149311
941,MG-132,KE37,-2.247179,ATLL,-1.869904
942,MIM1,KE37,0.133751,ATLL,2.381379
943,MIRA-1,KE37,2.296153,ATLL,2.268789
944,MK-1775,KE37,-2.103674,ATLL,-1.347303
945,MK-2206,KE37,-1.333683,ATLL,0.576531
946,MK-8776,KE37,-0.283918,ATLL,0.81399
947,ML323,KE37,2.920895,ATLL,3.516491
948,MN-64,KE37,3.140949,ATLL,3.367294
949,Methotrexate,KE37,-3.515369,ATLL,-1.272242
950,Mirin,KE37,4.010004,ATLL,2.791384
951,Mitoxantrone,KE37,-2.928322,ATLL,-2.32257
952,Motesanib,KE37,3.13036,ATLL,4.154953
953,Mycophenolic acid,KE37,-0.307016,ATLL,0.277915
954,N-acetyl cysteine,KE37,9.550171,ATLL,9.478294
955,NU7441,KE37,1.180455,ATLL,1.115911
956,NVP-ADW742,KE37,1.664984,ATLL,1.344483
957,Navitoclax,KE37,-3.232922,ATLL,-2.372274
958,Nelarabine,KE37,0.617798,ATLL,3.042768
959,Nilotinib,KE37,1.549837,ATLL,0.151559
960,Niraparib,KE37,4.045625,ATLL,2.473761
961,Nutlin-3a (-),KE37,2.876198,ATLL,1.272568
962,OF-1,KE37,2.460824,ATLL,3.44828
963,OSI-027,KE37,1.326038,ATLL,1.934663
964,OTX015,KE37,0.260298,ATLL,0.167229
965,Obatoclax Mesylate,KE37,-1.947199,ATLL,-0.045846
966,Olaparib,KE37,2.961555,ATLL,2.499977
967,Osimertinib,KE37,0.672014,ATLL,0.552866
968,Oxaliplatin,KE37,1.613913,ATLL,1.670565
969,P22077,KE37,1.882864,ATLL,2.366312
970,PCI-34051,KE37,1.278935,ATLL,2.637712
971,PD0325901,KE37,1.844081,ATLL,0.849936
972,PD173074,KE37,1.31527,ATLL,1.991141
973,PFI-1,KE37,3.025025,ATLL,2.55261
974,PFI3,KE37,4.170037,ATLL,4.146513
975,PLX-4720,KE37,2.272178,ATLL,3.368709
976,POMHEX,KE37,-0.425716,ATLL,0.179272
977,PRIMA-1MET,KE37,2.943369,ATLL,1.513912
978,PRT062607,KE37,2.32414,ATLL,1.760612
979,Paclitaxel,KE37,-4.803887,ATLL,-4.936397
980,Palbociclib,KE37,-0.140494,ATLL,1.619218
981,Pevonedistat,KE37,-1.070497,ATLL,-1.56029
982,Picolinici-acid,KE37,4.063143,ATLL,4.118365
983,Pictilisib,KE37,0.828742,ATLL,0.508398
984,Podophyllotoxin bromide,KE37,-2.085189,ATLL,-2.024384
